Retailer,Retailer ID,Date,Region,State,Beverage Brand,Price per Unit,Units Sold,Revenue,Expenses,Date
Sodapop,1185732,17/9/2022,Northeast,Maine,Coca-Cola,$0.55,"4,500","$2,475",$198,17/9/2022
Sodapop,1185732,17/9/2022,Northeast,Maine,Diet Coke,$0.50,"2,500","$1,250",$138,17/9/2022
Sodapop,1185732,17/9/2022,Northeast,Maine,Sprite,$0.45,"1,500",$675,$101,17/9/2022
Sodapop,1185732,17/9/2022,Northeast,Maine,Fanta,$0.45,"1,250",$563,$191,17/9/2022
Sodapop,1185732,17/9/2022,Northeast,Maine,Powerade,$0.55,"1,250",$688,$234,17/9/2022
Sodapop,1185732,17/9/2022,Northeast,Maine,Dasani Water,$0.60,"2,250","$1,350",$459,17/9/2022
Sodapop,1185732,19/10/2022,Northeast,Maine,Coca-Cola,$0.60,"4,000","$2,400","$1,176",19/10/2022
Sodapop,1185732,19/10/2022,Northeast,Maine,Diet Coke,$0.55,"2,250","$1,238",$173,19/10/2022
Sodapop,1185732,19/10/2022,Northeast,Maine,Sprite,$0.55,"1,250",$688,$96,19/10/2022
Sodapop,1185732,19/10/2022,Northeast,Maine,Fanta,$0.55,"1,000",$550,$83,19/10/2022
Sodapop,1185732,19/10/2022,Northeast,Maine,Powerade,$0.65,"1,000",$650,$156,19/10/2022
Sodapop,1185732,19/10/2022,Northeast,Maine,Dasani Water,$0.70,"2,250","$1,575",$299,19/10/2022
Sodapop,1185732,18/11/2022,Northeast,Maine,Coca-Cola,$0.65,"3,750","$2,438","$1,121",18/11/2022
Sodapop,1185732,18/11/2022,Northeast,Maine,Diet Coke,$0.55,"2,000","$1,100",$143,18/11/2022
Sodapop,1185732,18/11/2022,Northeast,Maine,Sprite,$0.55,"1,950","$1,073",$225,18/11/2022
Sodapop,1185732,18/11/2022,Northeast,Maine,Fanta,$0.55,"1,750",$963,$395,18/11/2022
Sodapop,1185732,18/11/2022,Northeast,Maine,Powerade,$0.65,"1,500",$975,$176,18/11/2022
Sodapop,1185732,18/11/2022,Northeast,Maine,Dasani Water,$0.70,"2,500","$1,750",$140,18/11/2022
Sodapop,1185732,17/12/2022,Northeast,Maine,Coca-Cola,$0.65,"4,750","$3,088","$1,173",17/12/2022
Sodapop,1185732,17/12/2022,Northeast,Maine,Diet Coke,$0.55,"2,750","$1,513",$318,17/12/2022
Sodapop,1185732,17/12/2022,Northeast,Maine,Sprite,$0.55,"2,500","$1,375",$468,17/12/2022
Sodapop,1185732,17/12/2022,Northeast,Maine,Fanta,$0.55,"2,000","$1,100",$132,17/12/2022
Sodapop,1185732,17/12/2022,Northeast,Maine,Powerade,$0.65,"2,000","$1,300",$169,17/12/2022
Sodapop,1185732,17/12/2022,Northeast,Maine,Dasani Water,$0.70,"3,000","$2,100",$357,17/12/2022
Sodapop,1185732,01 December 2022,Southeast,Florida,Dasani Water,$0.45,"6,500","$2,925",$614,01 December 2022
Sodapop,1185732,02 October 2022,Southeast,Florida,Coca-Cola,$0.45,"9,000","$4,050",$567,02 October 2022
Sodapop,1185732,02 October 2022,Southeast,Florida,Diet Coke,$0.45,"5,500","$2,475",$124,02 October 2022
Sodapop,1185732,02 October 2022,Southeast,Florida,Sprite,$0.35,"6,000","$2,100",$168,02 October 2022
Sodapop,1185732,02 October 2022,Southeast,Florida,Fanta,$0.40,"4,750","$1,900",$209,02 October 2022
Sodapop,1185732,02 October 2022,Southeast,Florida,Powerade,$0.55,"5,500","$3,025",$454,02 October 2022
Sodapop,1185732,02 October 2022,Southeast,Florida,Dasani Water,$0.45,"6,500","$2,925",$995,02 October 2022
Sodapop,1185732,03 August 2022,Southeast,Florida,Coca-Cola,$0.45,"8,700","$3,915","$1,331",03 August 2022
Sodapop,1185732,03 August 2022,Southeast,Florida,Diet Coke,$0.45,"5,500","$2,475",$842,03 August 2022
Sodapop,1185732,03 August 2022,Southeast,Florida,Sprite,$0.35,"5,750","$2,013",$986,03 August 2022
Sodapop,1185732,03 August 2022,Southeast,Florida,Fanta,$0.40,"4,250","$1,700",$238,03 August 2022
Sodapop,1185732,03 August 2022,Southeast,Florida,Powerade,$0.55,"4,750","$2,613",$366,03 August 2022
Sodapop,1185732,03 August 2022,Southeast,Florida,Dasani Water,$0.45,"5,750","$2,588",$388,03 August 2022
Sodapop,1185732,04 September 2022,Southeast,Florida,Coca-Cola,$0.45,"8,250","$3,713",$891,04 September 2022
Sodapop,1185732,04 September 2022,Southeast,Florida,Diet Coke,$0.45,"5,250","$2,363",$449,04 September 2022
Sodapop,1185732,04 September 2022,Southeast,Florida,Sprite,$0.35,"5,250","$1,838",$845,04 September 2022
Sodapop,1185732,04 September 2022,Southeast,Florida,Fanta,$0.40,"4,500","$1,800",$234,04 September 2022
Sodapop,1185732,04 September 2022,Southeast,Florida,Powerade,$0.55,"4,750","$2,613",$549,04 September 2022
Sodapop,1185732,04 September 2022,Southeast,Florida,Dasani Water,$0.45,"6,000","$2,700","$1,107",04 September 2022
Sodapop,1185732,05 August 2022,Southeast,Florida,Coca-Cola,$0.55,"8,700","$4,785",$861,05 August 2022
Sodapop,1185732,05 August 2022,Southeast,Florida,Diet Coke,$0.55,"5,750","$3,163",$253,05 August 2022
Sodapop,1185732,05 August 2022,Southeast,Florida,Sprite,$0.50,"5,500","$2,750",$578,05 August 2022
Sodapop,1185732,05 August 2022,Southeast,Florida,Fanta,$0.50,"5,000","$2,500",$850,05 August 2022
Sodapop,1185732,05 August 2022,Southeast,Florida,Powerade,$0.60,"5,250","$3,150",$378,05 August 2022
Sodapop,1185732,05 August 2022,Southeast,Florida,Dasani Water,$0.65,"6,250","$4,063",$528,05 August 2022
Sodapop,1185732,06 October 2022,Southeast,Florida,Coca-Cola,$0.60,"8,750","$5,250",$893,06 October 2022
Sodapop,1185732,06 October 2022,Southeast,Florida,Diet Coke,$0.55,"6,250","$3,438",$722,06 October 2022
Sodapop,1185732,06 October 2022,Southeast,Florida,Sprite,$0.50,"6,000","$3,000",$420,06 October 2022
Sodapop,1185732,06 October 2022,Southeast,Florida,Fanta,$0.50,"5,750","$2,875",$144,06 October 2022
Sodapop,1185732,06 October 2022,Southeast,Florida,Powerade,$0.65,"5,750","$3,738",$299,06 October 2022
Sodapop,1185732,06 October 2022,Southeast,Florida,Dasani Water,$0.70,"7,250","$5,075",$558,06 October 2022
Sodapop,1185732,07 August 2022,Southeast,Florida,Coca-Cola,$0.65,"9,500","$6,175",$926,07 August 2022
Sodapop,1185732,07 August 2022,Southeast,Florida,Diet Coke,$0.60,"7,000","$4,200","$1,428",07 August 2022
Sodapop,1185732,07 August 2022,Southeast,Florida,Sprite,$0.55,"6,250","$3,438","$1,169",07 August 2022
Sodapop,1185732,07 August 2022,Southeast,Florida,Fanta,$0.55,"5,750","$3,163","$1,075",07 August 2022
Sodapop,1185732,07 August 2022,Southeast,Florida,Powerade,$0.65,"6,000","$3,900","$1,911",07 August 2022
Sodapop,1185732,07 August 2022,Southeast,Florida,Dasani Water,$0.70,"7,750","$5,425",$760,07 August 2022
Sodapop,1185732,08 September 2022,Southeast,Florida,Coca-Cola,$0.65,"9,250","$6,013",$842,08 September 2022
Sodapop,1185732,08 September 2022,Southeast,Florida,Diet Coke,$0.60,"7,000","$4,200",$630,08 September 2022
Sodapop,1185732,08 September 2022,Southeast,Florida,Sprite,$0.55,"6,250","$3,438",$825,08 September 2022
Sodapop,1185732,08 September 2022,Southeast,Florida,Fanta,$0.45,"5,750","$2,588",$492,08 September 2022
Sodapop,1185732,08 September 2022,Southeast,Florida,Powerade,$0.55,"5,500","$3,025","$1,392",08 September 2022
Sodapop,1185732,08 September 2022,Southeast,Florida,Dasani Water,$0.60,"7,250","$4,350",$566,08 September 2022
Sodapop,1185732,09 August 2022,Southeast,Florida,Coca-Cola,$0.55,"8,500","$4,675",$982,09 August 2022
Sodapop,1185732,09 August 2022,Southeast,Florida,Diet Coke,$0.50,"6,500","$3,250","$1,333",09 August 2022
Sodapop,1185732,09 August 2022,Southeast,Florida,Sprite,$0.45,"5,500","$2,475",$446,09 August 2022
Sodapop,1185732,09 August 2022,Southeast,Florida,Fanta,$0.45,"5,250","$2,363",$189,09 August 2022
Sodapop,1185732,09 August 2022,Southeast,Florida,Powerade,$0.55,"5,250","$2,888",$606,09 August 2022
Sodapop,1185732,09 August 2022,Southeast,Florida,Dasani Water,$0.60,"6,250","$3,750","$1,275",09 August 2022
Sodapop,1185732,10 October 2022,Southeast,Florida,Coca-Cola,$0.60,"8,000","$4,800",$576,10 October 2022
Sodapop,1185732,10 October 2022,Southeast,Florida,Diet Coke,$0.50,"6,250","$3,125",$406,10 October 2022
Sodapop,1185732,10 October 2022,Southeast,Florida,Sprite,$0.50,"5,250","$2,625",$446,10 October 2022
Sodapop,1185732,10 October 2022,Southeast,Florida,Fanta,$0.50,"5,000","$2,500",$525,10 October 2022
Sodapop,1185732,10 October 2022,Southeast,Florida,Powerade,$0.60,"5,000","$3,000",$420,10 October 2022
Sodapop,1185732,10 October 2022,Southeast,Florida,Dasani Water,$0.65,"6,250","$4,063",$203,10 October 2022
Sodapop,1185732,11 September 2022,Southeast,Florida,Coca-Cola,$0.60,"7,750","$4,650",$372,11 September 2022
Sodapop,1185732,11 September 2022,Southeast,Florida,Diet Coke,$0.50,"6,000","$3,000",$330,11 September 2022
Sodapop,1185732,11 September 2022,Southeast,Florida,Sprite,$0.50,"5,450","$2,725",$409,11 September 2022
Sodapop,1185732,11 September 2022,Southeast,Florida,Fanta,$0.50,"5,750","$2,875",$978,11 September 2022
Sodapop,1185732,11 September 2022,Southeast,Florida,Powerade,$0.65,"5,500","$3,575","$1,216",11 September 2022
Sodapop,1185732,11 September 2022,Southeast,Florida,Dasani Water,$0.70,"6,500","$4,550","$1,547",11 September 2022
Sodapop,1185732,12 August 2022,Southeast,Florida,Coca-Cola,$0.65,"8,750","$5,688","$2,787",12 August 2022
Sodapop,1185732,12 August 2022,Southeast,Florida,Diet Coke,$0.55,"6,750","$3,713",$520,12 August 2022
Sodapop,1185732,12 August 2022,Southeast,Florida,Sprite,$0.55,"6,250","$3,438",$481,12 August 2022
Sodapop,1185732,12 August 2022,Southeast,Florida,Fanta,$0.55,"5,750","$3,163",$474,12 August 2022
Sodapop,1185732,12 August 2022,Southeast,Florida,Powerade,$0.65,"5,750","$3,738",$897,12 August 2022
Sodapop,1185732,12 August 2022,Southeast,Florida,Dasani Water,$0.70,"6,750","$4,725",$898,12 August 2022
Sodapop,1185732,14/1/2022,Northeast,New York,Coca-Cola,$0.40,"8,000","$3,200","$1,472",14/1/2022
Sodapop,1185732,14/1/2022,Northeast,New York,Diet Coke,$0.40,"6,000","$2,400",$312,14/1/2022
Sodapop,1185732,14/1/2022,Northeast,New York,Sprite,$0.30,"6,000","$1,800",$378,14/1/2022
Sodapop,1185732,14/1/2022,Northeast,New York,Fanta,$0.35,"4,500","$1,575",$536,14/1/2022
Sodapop,1185732,14/1/2022,Northeast,New York,Powerade,$0.50,"5,000","$2,500",$300,14/1/2022
Sodapop,1185732,14/1/2022,Northeast,New York,Dasani Water,$0.40,"6,000","$2,400",$312,14/1/2022
Sodapop,1185732,02 December 2022,Northeast,New York,Coca-Cola,$0.40,"8,500","$3,400",$578,02 December 2022
Sodapop,1185732,02 December 2022,Northeast,New York,Diet Coke,$0.40,"5,000","$2,000",$420,02 December 2022
Sodapop,1185732,02 December 2022,Northeast,New York,Sprite,$0.30,"5,500","$1,650",$231,02 December 2022
Sodapop,1185732,02 December 2022,Northeast,New York,Fanta,$0.35,"4,250","$1,488",$74,02 December 2022
Sodapop,1185732,02 December 2022,Northeast,New York,Powerade,$0.50,"5,000","$2,500",$200,02 December 2022
Sodapop,1185732,02 December 2022,Northeast,New York,Dasani Water,$0.40,"6,000","$2,400",$264,02 December 2022
Sodapop,1185732,03 October 2022,Northeast,New York,Coca-Cola,$0.40,"8,200","$3,280",$492,03 October 2022
Sodapop,1185732,03 October 2022,Northeast,New York,Diet Coke,$0.40,"5,250","$2,100",$714,03 October 2022
Sodapop,1185732,03 October 2022,Northeast,New York,Sprite,$0.30,"5,500","$1,650",$561,03 October 2022
Sodapop,1185732,03 October 2022,Northeast,New York,Fanta,$0.35,"4,000","$1,400",$476,03 October 2022
Sodapop,1185732,03 October 2022,Northeast,New York,Powerade,$0.50,"4,500","$2,250","$1,103",03 October 2022
Sodapop,1185732,03 October 2022,Northeast,New York,Dasani Water,$0.40,"5,500","$2,200",$308,03 October 2022
Sodapop,1185732,04 November 2022,Northeast,New York,Coca-Cola,$0.40,"8,000","$3,200",$448,04 November 2022
Sodapop,1185732,04 November 2022,Northeast,New York,Diet Coke,$0.40,"5,000","$2,000",$300,04 November 2022
Sodapop,1185732,04 November 2022,Northeast,New York,Sprite,$0.30,"5,000","$1,500",$360,04 November 2022
Sodapop,1185732,04 November 2022,Northeast,New York,Fanta,$0.35,"4,250","$1,488",$283,04 November 2022
Sodapop,1185732,04 November 2022,Northeast,New York,Powerade,$0.50,"4,250","$2,125",$978,04 November 2022
Sodapop,1185732,04 November 2022,Northeast,New York,Dasani Water,$0.40,"5,500","$2,200",$286,04 November 2022
Sodapop,1185732,05 October 2022,Northeast,New York,Coca-Cola,$0.50,"8,200","$4,100",$861,05 October 2022
Sodapop,1185732,05 October 2022,Northeast,New York,Diet Coke,$0.45,"5,250","$2,363",$969,05 October 2022
Sodapop,1185732,05 October 2022,Northeast,New York,Sprite,$0.40,"5,000","$2,000",$360,05 October 2022
Sodapop,1185732,05 October 2022,Northeast,New York,Fanta,$0.40,"4,500","$1,800",$144,05 October 2022
Sodapop,1185732,05 October 2022,Northeast,New York,Powerade,$0.50,"4,750","$2,375",$903,05 October 2022
Sodapop,1185732,05 October 2022,Northeast,New York,Dasani Water,$0.55,"6,000","$3,300",$693,05 October 2022
Sodapop,1185732,06 December 2022,Northeast,New York,Coca-Cola,$0.50,"8,500","$4,250","$1,445",06 December 2022
Sodapop,1185732,06 December 2022,Northeast,New York,Diet Coke,$0.45,"6,000","$2,700",$324,06 December 2022
Sodapop,1185732,06 December 2022,Northeast,New York,Sprite,$0.40,"5,250","$2,100",$273,06 December 2022
Sodapop,1185732,06 December 2022,Northeast,New York,Fanta,$0.40,"5,000","$2,000",$340,06 December 2022
Sodapop,1185732,06 December 2022,Northeast,New York,Powerade,$0.50,"5,000","$2,500",$525,06 December 2022
Sodapop,1185732,06 December 2022,Northeast,New York,Dasani Water,$0.55,"6,500","$3,575",$501,06 December 2022
Sodapop,1185732,07 October 2022,Northeast,New York,Coca-Cola,$0.50,"8,750","$4,375",$219,07 October 2022
Sodapop,1185732,07 October 2022,Northeast,New York,Diet Coke,$0.45,"6,250","$2,813",$225,07 October 2022
Sodapop,1185732,07 October 2022,Northeast,New York,Sprite,$0.40,"5,500","$2,200",$242,07 October 2022
Sodapop,1185732,07 October 2022,Northeast,New York,Fanta,$0.40,"5,000","$2,000",$300,07 October 2022
Sodapop,1185732,07 October 2022,Northeast,New York,Powerade,$0.50,"5,250","$2,625",$893,07 October 2022
Sodapop,1185732,07 October 2022,Northeast,New York,Dasani Water,$0.55,"7,000","$3,850","$1,309",07 October 2022
Sodapop,1185732,08 November 2022,Northeast,New York,Coca-Cola,$0.50,"8,500","$4,250","$1,445",08 November 2022
Sodapop,1185732,08 November 2022,Northeast,New York,Diet Coke,$0.45,"6,250","$2,813","$1,378",08 November 2022
Sodapop,1185732,08 November 2022,Northeast,New York,Sprite,$0.40,"5,500","$2,200",$308,08 November 2022
Sodapop,1185732,08 November 2022,Northeast,New York,Fanta,$0.40,"5,250","$2,100",$294,08 November 2022
Sodapop,1185732,08 November 2022,Northeast,New York,Powerade,$0.50,"5,000","$2,500",$375,08 November 2022
Sodapop,1185732,08 November 2022,Northeast,New York,Dasani Water,$0.55,"6,750","$3,713",$891,08 November 2022
Sodapop,1185732,09 October 2022,Northeast,New York,Coca-Cola,$0.50,"8,000","$4,000",$760,09 October 2022
Sodapop,1185732,09 October 2022,Northeast,New York,Diet Coke,$0.45,"6,000","$2,700","$1,242",09 October 2022
Sodapop,1185732,09 October 2022,Northeast,New York,Sprite,$0.40,"5,250","$2,100",$273,09 October 2022
Sodapop,1185732,09 October 2022,Northeast,New York,Fanta,$0.40,"5,000","$2,000",$420,09 October 2022
Sodapop,1185732,09 October 2022,Northeast,New York,Powerade,$0.50,"5,000","$2,500","$1,025",09 October 2022
Sodapop,1185732,09 October 2022,Northeast,New York,Dasani Water,$0.55,"6,000","$3,300",$594,09 October 2022
Sodapop,1185732,10 December 2022,Northeast,New York,Coca-Cola,$0.55,"7,750","$4,263",$341,10 December 2022
Sodapop,1185732,10 December 2022,Northeast,New York,Diet Coke,$0.45,"6,000","$2,700",$567,10 December 2022
Sodapop,1185732,10 December 2022,Northeast,New York,Sprite,$0.45,"5,000","$2,250",$765,10 December 2022
Sodapop,1185732,10 December 2022,Northeast,New York,Fanta,$0.45,"4,750","$2,138",$257,10 December 2022
Sodapop,1185732,10 December 2022,Northeast,New York,Powerade,$0.55,"4,750","$2,613",$340,10 December 2022
Sodapop,1185732,10 December 2022,Northeast,New York,Dasani Water,$0.60,"6,000","$3,600",$612,10 December 2022
Sodapop,1185732,11 November 2022,Northeast,New York,Coca-Cola,$0.55,"7,500","$4,125",$866,11 November 2022
Sodapop,1185732,11 November 2022,Northeast,New York,Diet Coke,$0.45,"5,750","$2,588",$362,11 November 2022
Sodapop,1185732,11 November 2022,Northeast,New York,Sprite,$0.45,"5,200","$2,340",$117,11 November 2022
Sodapop,1185732,11 November 2022,Northeast,New York,Fanta,$0.45,"5,000","$2,250",$180,11 November 2022
Sodapop,1185732,11 November 2022,Northeast,New York,Powerade,$0.55,"4,750","$2,613",$287,11 November 2022
Sodapop,1185732,11 November 2022,Northeast,New York,Dasani Water,$0.60,"5,750","$3,450",$518,11 November 2022
Sodapop,1185732,12 October 2022,Northeast,New York,Coca-Cola,$0.55,"8,000","$4,400","$1,496",12 October 2022
Sodapop,1185732,12 October 2022,Northeast,New York,Diet Coke,$0.45,"6,000","$2,700",$918,12 October 2022
Sodapop,1185732,12 October 2022,Northeast,New York,Sprite,$0.45,"5,500","$2,475",$842,12 October 2022
Sodapop,1185732,12 October 2022,Northeast,New York,Fanta,$0.45,"5,000","$2,250","$1,103",12 October 2022
Sodapop,1185732,12 October 2022,Northeast,New York,Powerade,$0.55,"5,000","$2,750",$385,12 October 2022
Sodapop,1185732,12 October 2022,Northeast,New York,Dasani Water,$0.60,"6,000","$3,600",$504,12 October 2022
FizzySip,1128299,24/1/2022,West,Wyoming,Coca-Cola,$0.30,"3,500","$1,050",$158,24/1/2022
FizzySip,1128299,24/1/2022,West,Wyoming,Diet Coke,$0.40,"3,500","$1,400",$336,24/1/2022
FizzySip,1128299,24/1/2022,West,Wyoming,Sprite,$0.40,"3,500","$1,400",$266,24/1/2022
FizzySip,1128299,24/1/2022,West,Wyoming,Fanta,$0.40,"2,000",$800,$368,24/1/2022
FizzySip,1128299,24/1/2022,West,Wyoming,Powerade,$0.45,"1,500",$675,$88,24/1/2022
FizzySip,1128299,24/1/2022,West,Wyoming,Dasani Water,$0.40,"4,000","$1,600",$336,24/1/2022
FizzySip,1128299,24/2/2022,West,Wyoming,Coca-Cola,$0.30,"4,500","$1,350",$554,24/2/2022
FizzySip,1128299,24/2/2022,West,Wyoming,Diet Coke,$0.40,"3,500","$1,400",$252,24/2/2022
FizzySip,1128299,24/2/2022,West,Wyoming,Sprite,$0.40,"3,500","$1,400",$112,24/2/2022
FizzySip,1128299,24/2/2022,West,Wyoming,Fanta,$0.40,"2,000",$800,$168,24/2/2022
FizzySip,1128299,24/2/2022,West,Wyoming,Powerade,$0.45,"1,250",$563,$191,24/2/2022
FizzySip,1128299,24/2/2022,West,Wyoming,Dasani Water,$0.40,"3,250","$1,300",$156,24/2/2022
FizzySip,1128299,23/3/2022,West,Wyoming,Coca-Cola,$0.40,"4,750","$1,900",$247,23/3/2022
FizzySip,1128299,23/3/2022,West,Wyoming,Diet Coke,$0.50,"3,250","$1,625",$276,23/3/2022
FizzySip,1128299,23/3/2022,West,Wyoming,Sprite,$0.55,"3,500","$1,925",$404,23/3/2022
FizzySip,1128299,23/3/2022,West,Wyoming,Fanta,$0.50,"2,500","$1,250",$175,23/3/2022
FizzySip,1128299,23/3/2022,West,Wyoming,Powerade,$0.55,"1,000",$550,$28,23/3/2022
FizzySip,1128299,23/3/2022,West,Wyoming,Dasani Water,$0.50,"3,000","$1,500",$120,23/3/2022
FizzySip,1128299,24/4/2022,West,Wyoming,Coca-Cola,$0.55,"4,750","$2,613",$287,24/4/2022
FizzySip,1128299,24/4/2022,West,Wyoming,Diet Coke,$0.60,"2,750","$1,650",$248,24/4/2022
FizzySip,1128299,24/4/2022,West,Wyoming,Sprite,$0.60,"3,250","$1,950",$663,24/4/2022
FizzySip,1128299,24/4/2022,West,Wyoming,Fanta,$0.45,"2,250","$1,013",$344,24/4/2022
FizzySip,1128299,24/4/2022,West,Wyoming,Powerade,$0.50,"1,250",$625,$213,24/4/2022
FizzySip,1128299,24/4/2022,West,Wyoming,Dasani Water,$0.65,"3,000","$1,950",$956,24/4/2022
FizzySip,1128299,25/5/2022,West,Wyoming,Coca-Cola,$0.50,"5,000","$2,500",$350,25/5/2022
FizzySip,1128299,25/5/2022,West,Wyoming,Diet Coke,$0.55,"3,500","$1,925",$270,25/5/2022
FizzySip,1128299,25/5/2022,West,Wyoming,Sprite,$0.55,"3,500","$1,925",$289,25/5/2022
FizzySip,1128299,25/5/2022,West,Wyoming,Fanta,$0.50,"2,750","$1,375",$330,25/5/2022
FizzySip,1128299,25/5/2022,West,Wyoming,Powerade,$0.45,"1,750",$788,$150,25/5/2022
FizzySip,1128299,25/5/2022,West,Wyoming,Dasani Water,$0.60,"5,250","$3,150","$1,449",25/5/2022
FizzySip,1128299,24/6/2022,West,Wyoming,Coca-Cola,$0.55,"7,750","$4,263",$554,24/6/2022
FizzySip,1128299,24/6/2022,West,Wyoming,Diet Coke,$0.65,"6,500","$4,225",$887,24/6/2022
FizzySip,1128299,24/6/2022,West,Wyoming,Sprite,$0.80,"6,500","$5,200","$2,132",24/6/2022
FizzySip,1128299,24/6/2022,West,Wyoming,Fanta,$0.80,"5,250","$4,200",$756,24/6/2022
FizzySip,1128299,24/6/2022,West,Wyoming,Powerade,$0.90,"4,000","$3,600",$288,24/6/2022
FizzySip,1128299,24/6/2022,West,Wyoming,Dasani Water,$1.05,"7,000","$7,350","$1,544",24/6/2022
FizzySip,1128299,23/7/2022,West,Wyoming,Coca-Cola,$0.85,"8,500","$7,225","$2,457",23/7/2022
FizzySip,1128299,23/7/2022,West,Wyoming,Diet Coke,$0.90,"7,000","$6,300",$756,23/7/2022
FizzySip,1128299,23/7/2022,West,Wyoming,Sprite,$0.90,"6,500","$5,850",$761,23/7/2022
FizzySip,1128299,23/7/2022,West,Wyoming,Fanta,$0.85,"5,500","$4,675",$795,23/7/2022
FizzySip,1128299,23/7/2022,West,Wyoming,Powerade,$0.90,"6,000","$5,400","$1,134",23/7/2022
FizzySip,1128299,23/7/2022,West,Wyoming,Dasani Water,$1.05,"6,000","$6,300",$882,23/7/2022
FizzySip,1128299,24/8/2022,West,Wyoming,Coca-Cola,$0.90,"8,000","$7,200",$360,24/8/2022
FizzySip,1128299,24/8/2022,West,Wyoming,Diet Coke,$0.80,"7,750","$6,200",$496,24/8/2022
FizzySip,1128299,24/8/2022,West,Wyoming,Sprite,$0.70,"6,500","$4,550",$501,24/8/2022
FizzySip,1128299,24/8/2022,West,Wyoming,Fanta,$0.70,"4,250","$2,975",$446,24/8/2022
FizzySip,1128299,24/8/2022,West,Wyoming,Powerade,$0.70,"4,250","$2,975","$1,012",24/8/2022
FizzySip,1128299,24/8/2022,West,Wyoming,Dasani Water,$0.75,"2,500","$1,875",$638,24/8/2022
